Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,actionCategry
189,310,93,34,31,43,41,45,2
194,282,83,37,32,46,43,49,2
197,279,77,39,29,46,41,50,2
202,299,75,37,30,46,38,53,2
206,307,74,40,36,48,37,54,2
139,294,58,45,40,47,38,52,2
162,231,56,42,38,43,35,49,2
160,235,65,42,38,39,30,47,2
164,275,69,43,39,46,32,47,2
163,277,68,47,32,41,32,49,2
164,270,63,38,25,41,31,50,2
144,314,66,36,25,42,34,50,2
161,341,83,42,26,40,47,66,2
153,286,83,41,24,29,47,65,2
162,278,84,33,28,49,50,70,2
174,274,85,36,32,50,52,70,2
186,233,89,42,34,49,52,69,2
220,226,73,35,35,50,43,63,2
231,223,78,35,35,57,45,59,2
227,248,77,37,29,47,48,56,2
225,249,76,34,27,48,46,54,2
207,242,76,35,27,50,44,55,2
170,200,71,39,29,49,40,44,2
172,199,66,41,28,44,40,50,2
175,180,77,42,30,41,31,48,2
165,216,79,42,29,39,34,51,2
229,242,79,39,30,39,35,54,2
212,237,84,36,27,42,39,54,2
196,242,80,37,27,40,38,48,2
192,233,67,34,28,42,44,51,2
191,220,66,39,29,43,44,50,2
103,183,64,38,25,42,43,46,2
112,182,61,39,26,36,38,57,2
129,175,62,36,27,39,38,58,2
139,197,65,36,25,35,30,56,2
140,215,81,34,25,39,29,57,2
161,216,78,31,24,37,32,59,2
159,281,85,32,25,39,31,48,2
157,281,85,31,27,36,29,47,2
146,263,92,35,29,35,32,45,2
152,230,78,33,29,26,30,46,2
140,263,76,36,31,27,28,39,2
155,247,84,39,29,28,30,43,2
169,257,89,39,27,40,38,43,2
168,268,82,34,28,39,35,42,2
169,270,80,34,25,42,35,39,2
168,248,86,35,26,42,34,41,2
166,247,74,36,27,40,34,49,2
159,270,65,37,27,31,30,46,2
168,318,63,40,24,54,41,50,2
181,316,68,42,29,53,42,51,2
233,318,65,40,28,54,43,56,2
238,304,64,35,28,59,45,50,2
231,277,66,35,27,59,44,51,2
234,224,65,31,27,46,37,51,2
240,229,63,30,27,45,36,50,2
204,323,71,29,26,46,39,51,2
180,307,65,30,26,41,35,48,2
198,314,70,33,27,40,35,48,2
197,314,70,33,27,33,34,47,2
175,321,77,36,24,43,37,48,2
153,210,68,35,27,42,38,42,2
209,200,69,33,27,42,38,42,2
191,190,65,32,28,42,37,41,2
179,212,66,33,28,45,46,35,2
186,199,60,29,28,40,44,34,2
201,257,55,29,26,42,42,37,2
156,266,60,31,27,42,43,39,2
199,274,62,29,25,43,47,42,2
205,276,59,34,26,48,42,43,2
199,294,66,34,24,47,46,41,2
185,278,84,37,25,49,46,37,2
182,303,86,36,23,52,47,42,2
132,296,88,36,22,55,54,38,2
132,308,100,33,21,51,60,40,2
141,303,101,36,23,55,57,44,2
144,281,97,33,23,52,57,44,2
137,257,94,34,23,53,61,43,2
133,266,95,33,26,50,56,45,2
120,258,90,35,27,48,50,43,2
97,261,83,45,26,42,55,39,2
89,271,72,48,29,44,54,38,2
97,303,78,50,27,46,51,41,2
105,294,75,56,26,45,49,40,2
105,261,61,54,25,46,49,40,2
109,254,61,52,28,45,41,41,2
132,250,63,58,29,49,44,41,2
156,196,63,62,34,45,42,45,2
149,187,84,65,33,46,40,45,2
161,188,87,67,35,45,36,49,2
164,192,88,78,39,46,35,51,2
143,225,103,78,39,37,31,50,2
118,220,97,73,36,33,28,40,2
118,256,89,83,39,31,28,42,2
112,261,93,90,40,36,27,38,2
115,267,94,77,35,40,33,38,2
129,218,79,72,34,40,32,39,2
118,276,102,82,38,42,35,42,2
134,264,106,72,39,43,35,41,2
178,316,101,63,37,36,35,50,2
196,301,103,63,40,29,32,51,2
192,305,112,67,40,37,34,51,2
194,277,98,55,35,40,36,48,2
198,296,91,49,37,44,48,53,2
152,230,90,57,38,45,49,44,2
138,259,90,55,38,45,49,40,2
139,275,77,50,40,38,49,42,2
143,312,89,58,42,41,48,44,2
122,283,83,55,37,35,33,37,2
125,298,93,54,38,38,40,39,2
104,318,98,54,35,39,41,40,2
106,301,94,53,33,48,44,36,2
90,245,76,43,29,43,41,32,2
120,237,80,42,29,43,45,42,2
125,231,81,33,25,40,40,43,2
126,158,77,32,26,40,36,42,2
115,170,86,34,23,28,30,43,2
119,174,85,35,23,28,32,43,2
90,228,89,40,26,31,29,33,2
80,230,81,38,28,29,28,37,2
74,229,79,39,27,30,29,35,2
73,221,88,38,28,30,29,35,2
61,224,90,37,27,28,26,35,2
56,272,102,36,25,26,28,37,2
51,264,104,35,25,40,29,32,2
72,283,101,32,22,40,28,34,2
72,282,90,32,24,41,30,33,2
77,284,92,36,26,41,32,33,2
75,203,76,37,29,41,31,34,2
75,209,73,38,29,29,29,33,2
58,189,77,42,32,27,29,32,2
59,188,75,43,31,26,28,31,2
61,221,76,39,30,27,27,32,2
61,202,68,40,29,32,27,27,2
58,215,67,38,28,32,26,27,2
62,218,58,34,27,35,25,27,2
58,221,90,34,27,33,25,29,2
63,168,91,35,29,34,28,27,2
63,279,93,35,27,28,29,36,2
67,269,95,39,28,28,32,43,2
59,275,100,45,28,28,37,53,2
68,281,70,48,26,29,38,63,2
83,298,64,48,26,32,41,66,2
85,208,64,49,28,34,44,68,2
102,199,58,46,26,33,43,66,2
109,192,76,42,27,33,39,58,2
105,199,85,37,29,31,38,48,2
90,194,88,36,26,28,33,42,2
90,215,95,34,25,37,28,33,2
84,219,101,35,27,39,26,33,2
91,243,85,33,26,43,27,35,2
90,227,83,34,26,46,31,33,2
90,226,84,34,27,47,34,37,2
98,230,87,30,27,44,35,39,2
89,293,84,32,27,45,39,38,2
76,274,88,32,27,41,46,39,2
91,280,85,31,25,40,46,41,2
122,314,85,30,26,39,44,43,2
132,300,83,35,26,45,43,46,2
137,249,81,33,24,65,40,46,2
138,243,78,35,22,73,32,45,2
131,315,94,38,26,73,31,44,2
101,280,87,39,25,77,31,40,2
101,356,86,37,27,78,37,35,2
93,378,92,42,31,62,36,33,2
90,380,92,46,33,53,35,31,2
90,324,85,46,30,54,37,31,2
101,335,89,46,33,48,36,40,2
90,248,84,46,30,49,50,37,2
87,202,86,44,28,48,52,39,2
87,223,84,37,28,48,53,41,2
85,241,84,33,28,49,50,39,2
77,245,85,35,26,57,53,33,2
55,243,81,33,26,47,35,31,2
57,255,72,31,24,47,34,30,2
54,231,81,30,23,54,34,31,2
59,206,90,35,24,58,46,35,2
51,164,89,35,23,61,50,32,2
65,196,89,35,26,62,52,36,2
85,210,91,36,27,61,51,38,2
90,255,80,36,29,56,50,39,2
89,264,57,31,27,58,43,35,2
87,260,49,30,28,47,37,34,2
82,232,49,32,28,46,36,31,2
60,223,79,35,27,58,41,27,2
53,189,81,36,24,59,42,27,2
48,188,81,35,27,54,42,25,2
50,195,98,34,26,53,42,28,2
59,207,103,35,25,53,41,35,2
63,225,80,31,24,48,37,37,2
64,284,82,31,29,45,34,37,2
68,301,89,35,27,41,32,40,2
67,310,71,35,27,41,29,39,2
57,322,75,35,26,40,27,34,2
52,297,74,33,27,34,27,32,2
53,229,71,33,23,43,33,32,2
48,187,68,29,24,41,32,36,2
52,189,70,28,26,46,38,37,2
50,215,65,26,26,46,39,39,2
47,221,72,25,24,46,44,41,2
62,297,78,29,27,43,42,41,2
69,318,72,29,28,53,43,39,2
70,337,75,34,26,49,40,38,3
70,299,71,33,26,49,38,36,3
70,292,83,38,26,53,34,37,3
54,210,79,35,24,51,33,37,3
73,222,86,36,22,42,34,33,3
70,176,92,34,23,41,31,32,3
75,190,92,33,25,41,29,33,3
76,211,80,30,24,31,25,41,3
77,228,96,30,27,26,23,41,3
82,235,90,31,27,26,22,49,3
84,238,81,28,27,24,23,52,3
82,235,80,28,28,24,26,53,3
83,244,77,28,29,27,24,44,3
85,257,69,30,29,26,26,46,3
57,218,78,30,31,27,27,36,3
54,219,75,29,31,28,26,36,3
52,209,79,31,32,28,27,35,3
49,208,90,31,32,26,29,37,3
51,183,85,30,29,28,27,33,3
58,205,77,29,25,25,26,41,3
68,214,85,32,24,26,29,39,3
71,228,84,29,22,26,28,38,3
71,258,71,29,20,26,29,38,3
72,353,86,31,22,27,30,39,3
73,340,90,30,23,26,31,39,3
61,335,93,30,24,24,29,38,3
55,331,90,32,23,24,30,37,3
54,312,88,33,24,25,28,37,3
50,199,74,29,24,26,28,41,3
48,205,68,31,23,39,35,37,3
83,259,103,32,23,64,107,52,3
167,430,143,36,54,136,245,62,3
193,523,207,53,97,257,296,84,3
295,656,264,60,105,282,314,124,3
445,836,340,88,126,307,388,188,3
490,1047,402,97,191,349,491,192,3
575,1076,458,130,215,454,563,251,3
654,1135,445,130,226,432,614,272,3
658,1131,425,134,231,438,627,265,3
591,1060,478,127,221,438,627,232,3
598,921,505,128,216,474,578,242,3
540,978,496,110,221,430,533,198,3
501,951,529,119,200,406,513,200,3
552,969,585,157,253,457,542,234,3
615,1029,541,162,291,509,552,237,3
610,1018,486,159,263,508,592,247,3
592,982,453,152,257,491,548,241,3
563,937,417,144,255,498,515,214,3
537,954,397,106,206,437,507,177,3
466,1011,388,89,200,431,492,170,3
444,1024,392,86,248,412,473,153,3
443,942,397,85,234,368,491,148,3
444,977,401,81,269,370,499,155,3
385,912,365,69,274,375,527,161,3
400,845,363,73,256,328,501,172,3
393,874,353,71,217,285,471,165,3
382,947,343,69,212,295,472,161,3
354,944,359,72,177,286,467,172,3
325,949,361,68,182,363,385,158,3
297,941,355,72,216,365,437,162,3
305,879,346,75,223,382,472,160,3
307,785,382,86,229,380,473,158,3
312,769,362,84,220,382,531,160,3
386,765,382,87,199,302,555,166,3
421,656,366,80,141,267,497,159,3
471,749,423,88,112,218,455,159,3
477,811,389,80,102,355,473,170,3
484,806,388,76,143,345,413,154,3
433,848,338,75,150,382,396,159,3
386,920,363,72,141,389,400,144,3
334,906,373,74,154,400,389,157,3
347,883,402,70,166,339,382,149,3
333,840,400,74,140,333,365,143,3
344,877,443,74,144,300,370,145,3
353,869,433,82,150,296,409,154,3
388,770,366,71,167,288,398,144,3
377,817,331,72,206,221,382,160,3
374,858,364,74,224,232,365,173,3
373,824,340,71,236,226,349,161,3
381,833,352,65,237,239,307,161,3
387,987,457,75,232,277,363,160,3
376,1059,508,82,261,333,368,142,3
389,1079,517,82,253,355,373,138,3
431,1066,522,96,245,371,367,143,3
431,1021,572,101,249,407,381,145,3
419,933,492,94,240,412,364,141,3
454,861,459,89,158,373,326,148,3
505,862,470,92,144,348,354,143,3
472,875,452,97,143,340,365,157,3
473,933,379,94,140,279,342,173,3
421,943,401,95,194,250,327,167,3
391,926,392,98,262,276,307,169,3
311,916,343,92,285,300,302,171,3
322,921,369,74,286,294,354,156,3
330,874,340,84,300,299,390,132,3
335,870,333,83,278,273,366,147,3
332,824,354,78,221,263,407,133,3
340,750,387,82,188,261,387,125,3
335,706,371,97,197,294,352,127,3
295,690,364,84,175,291,312,125,3
309,617,381,85,165,321,344,122,3
296,603,337,86,165,321,303,131,3
323,606,336,89,166,312,310,130,3
309,634,337,87,149,292,379,137,3
379,674,337,88,137,289,380,137,3
451,671,302,88,123,263,350,135,3
465,713,313,86,121,278,367,152,3
506,722,260,75,112,263,356,148,3
526,691,274,56,136,287,253,132,3
480,613,296,54,160,290,300,137,3
418,732,316,65,159,283,313,128,3
462,701,306,69,152,290,324,106,3
406,723,328,72,165,297,325,109,3
408,769,321,84,139,266,328,113,3
440,770,336,91,126,281,325,120,3
466,681,318,81,196,303,395,131,3
433,683,356,79,206,254,357,145,3
460,700,334,78,202,259,364,154,3
451,607,312,75,204,248,387,154,3
463,669,312,81,218,240,351,160,3
441,662,294,81,154,210,258,148,3
500,691,262,88,142,206,290,140,3
458,744,304,89,138,197,283,131,3
447,735,309,82,156,236,247,130,3
425,763,339,77,176,233,295,120,3
418,808,350,77,182,252,294,123,3
341,816,377,68,180,258,323,118,3
370,722,359,72,182,267,356,129,3
353,753,362,75,192,263,373,125,3
345,765,328,70,166,271,358,115,3
335,769,321,67,163,260,375,114,3
340,759,275,79,200,289,419,135,3
371,798,276,86,204,282,387,171,3
